1410	492853	D1242486
1411	493508	D1718766
1412	494086	D1592539
1413	494346	D2393102
1414	494730	D660746
1415	495018	D2273581
1416	495082	D410151
1417	495680	D1374978
1418	496175	D1818209
1419	496244	D617499
1420	496276	D1385479
1421	496717	D694817
1422	497132	D1511808
1423	497360	D1543360
1424	497470	D1631265
1425	497536	D2111144
1426	497596	D46085
1427	497757	D344097
1428	498478	D2320756
1429	499413	D2510044
1430	499568	D1236065
1431	499904	D378437
1432	503381	D199934
1433	503390	D195539
1434	503401	D109095
1435	503580	D2203645
1436	503607	D2490104
1437	503674	D35455
1438	504044	D2349363
1439	504306	D1744434
1440	504335	D1028631
1441	505107	D1606323
1442	505152	D298060
1443	505171	D1734084
1444	505541	D1764760
1445	505810	D1607074
1446	506181	D2366529
1447	506438	D333827
1448	506579	D1553588
1449	506985	D1748640
1450	507086	D1703478
1451	507087	D1938693
1452	507221	D502523
1453	507381	D1464077
1454	507434	D2058377
1455	507934	D363720
1456	508104	D99028
1457	508316	D1912426
1458	508855	D1938861
1459	509111	D357179
1460	509730	D1790495
1461	509907	D1471961
1462	510018	D2132057
1463	510158	D1978533
1464	510229	D1953569
1465	510444	D1815366
1466	510858	D1733766
1467	510867	D1375481
1468	511101	D1386321
1469	511330	D479139
1470	511367	D327922
1471	512405	D1479286
1472	513061	D1836266
1473	514767	D441248
1474	514851	D1250119
1475	515317	D3444941
1476	515335	D1269311
1477	515813	D2405182
1478	516029	D2180444
1479	516413	D2269477
1480	517117	D355478
1481	517245	D1430748
1482	517386	D1619146
1483	517516	D2453996
1484	518940	D432886
1485	519145	D1402263
1486	520627	D2093096
1487	521018	D2268371
1488	521402	D1118689
1489	521801	D2117310
1490	521851	D1843619
1491	522076	D1945496
1492	522151	D2420684
1493	522953	D1579382
1494	523062	D1866093
1495	523621	D1301590
1496	523952	D1386876
1497	524166	D2417153
1498	524332	D575784
1499	524447	D1487619
1500	524699	D2453845
1501	524722	D1538858
1502	525047	D2523918
1503	525467	D2458804
1504	525534	D1917394
1505	525660	D1809095
1506	525779	D2486785
1507	525868	D2206149
1508	526331	D281445
1509	526671	D893255
1510	526984	D788740
1511	527568	D1681469
1512	527769	D2494428
1513	528117	D2241217
1514	528760	D1363504
1515	528841	D1883511
1516	530572	D1746867
1517	530602	D2089587
1518	530611	D1888321
1519	531142	D132026
1520	532142	D2124857
1521	533105	D1245883
1522	534305	D736382
1523	534941	D1630594
1524	535142	D2008120
1525	535421	D2516949
1526	535599	D2215442
1527	536480	D1757604
1528	536654	D2525125
1529	536791	D2492926
1530	536995	D2036257
1531	537301	D2464931
1532	537410	D517641
1533	537526	D821355
1534	537761	D377819
1535	537825	D657592
1536	538333	D2356174
1537	539278	D1704855
1538	539601	D1295431
1539	539648	D1599282
1540	539957	D1286071
1541	540306	D2094785
1542	540432	D1898825
1543	540906	D1689685
1544	540983	D1857156
1545	541135	D1566190
1546	541274	D2510260
1547	541425	D2231010
1548	541948	D2302970
1549	541969	D78465
1550	543251	D2196243
1551	543644	D2454079
1552	543813	D1902443
1553	543849	D1281628
1554	543951	D2409666
1555	544060	D1738018
1556	544123	D1846560
1557	544308	D34690
1558	544319	D1925403
1559	545450	D2440761
1560	546956	D572702
1561	547018	D1729335
1562	547089	D1896261
1563	547139	D2233341
1564	547301	D1474273
1565	547820	D2011418
1566	548099	D1827571
1567	548254	D1396629
1568	548673	D1881812
1569	549135	D2247297
1570	549219	D566113
1571	549235	D604518
1572	549342	D2496352
1573	549738	D2178556
1574	550331	D3182158
1575	550565	D1238161
1576	551119	D1684990
1577	551309	D293214
1578	551819	D1963327
1579	551860	D97099
1580	552868	D1926667
1581	554511	D549464
1582	555458	D1966168
1583	555558	D104604
1584	555590	D2003215
1585	555750	D2332594
1586	555850	D1651236
1587	556166	D1961698
1588	556217	D2353155
1589	556248	D323357
1590	556307	D2027469
1591	556476	D1871954
1592	556489	D1358088
1593	556976	D964287
1594	557157	D1277522
1595	558263	D1323086
1596	558448	D1458899
1597	558548	D2526315
1598	559009	D1599505
1599	559018	D820456
1600	559198	D1256106
1601	559507	D845719
1602	559607	D375073
1603	559709	D812000
1604	559771	D810926
1605	559959	D109882
1606	560059	D1697370
1607	560245	D60086
1608	560357	D2368961
1609	560419	D624205
1610	560673	D1251365
1611	561448	D1843531
1612	562594	D2148151
1613	562821	D2078892
1614	562827	D1066566
1615	563347	D2185835
1616	563359	D198206
1617	563652	D2137511
1618	563771	D2423975
1619	563943	D297954
1620	563995	D2234065
1621	564707	D1324181
1622	565231	D1310485
1623	565696	D515988
1624	565868	D571827
1625	565915	D414247
1626	566335	D1301102
1627	566946	D10666
1628	567159	D76613
1629	567452	D2301656
1630	567630	D2357066
1631	567714	D1491894
1632	567759	D614019
1633	568526	D2333246
1634	568585	D1054362
1635	568649	D1479402
1636	568709	D2447318
1637	568841	D1450994
1638	568895	D216912
1639	569674	D109701
1640	569689	D2019287
1641	569939	D1428475
1642	570068	D700209
1643	570070	D2170125
1644	570725	D2133583
1645	570905	D248337
1646	570979	D1846222
1647	571103	D51515
1648	571237	D2107565
1649	571474	D2343586
1650	571696	D2371275
1651	571954	D1358209
1652	572286	D2477554
1653	572517	D2159940
1654	573157	D1647749
1655	573452	D1811785
1656	573899	D1747629
1657	573954	D1238729
1658	574002	D146313
1659	574051	D1965383
1660	574317	D1806024
1661	574547	D306495
1662	574569	D1194149
1663	574730	D1106026
1664	574944	D1775420
1665	575096	D1860120
1666	575146	D172057
1667	575268	D705499
1668	575492	D1690145
1669	575616	D1294162
1670	576195	D2292385
1671	576312	D52452
1672	576452	D2485800
1673	576822	D1633938
1674	576851	D1642244
1675	577131	D2222661
1676	577167	D2498177
1677	577511	D1197661
1678	577813	D1321607
1679	578100	D1693550
1680	578607	D2125846
1681	578783	D1867585
1682	580313	D1494786
1683	580411	D755661
1684	580450	D1391997
1685	581521	D205143
1686	581801	D1136544
1687	581975	D394128
1688	582146	D248743
1689	582557	D1185126
1690	582641	D2235808
1691	582848	D590557
1692	583234	D1249796
1693	583369	D2038383
1694	583611	D2431441
1695	583766	D1864260
1696	583798	D2202662
1697	583916	D522714
1698	584500	D2091526
1699	584569	D101797
1700	584592	D1577663
1701	584727	D353368
1702	584905	D2119562
1703	585165	D813687
1704	585344	D642677
1705	585378	D57714
1706	585680	D1538162
1707	586268	D180790
1708	586740	D136979
1709	586790	D1221858
1710	586916	D1528596
1711	587326	D785823
1712	587524	D1330506
1713	587674	D120115
1714	587853	D37515
1715	588122	D1827783
1716	588627	D2082556
1717	588829	D258336
1718	588888	D175368
1719	589564	D1568732
1720	589586	D72798
1721	589777	D962432
1722	589903	D2173565
1723	590861	D169864
1724	590945	D1623419
1725	591026	D2463716
1726	591310	D1751014
1727	591898	D725352
1728	591940	D1319235
1729	591993	D711299
1730	592192	D1408140
1731	592220	D2109209
1732	592235	D808751
1733	592495	D1358428
1734	592601	D1487985
1735	592672	D1718001
1736	593135	D55036
1737	593275	D2009558
1738	593541	D1830123
1739	593732	D1315942
1740	593792	D36941
1741	594793	D2071995
1742	594831	D1455080
1743	594930	D1392280
1744	595236	D1905374
1745	595568	D1903511
1746	595577	D1681602
1747	596088	D186124
1748	596716	D727830
1749	597384	D659078
1750	597395	D655405
1751	598802	D2366433
1752	599524	D2515516
1753	599550	D1900636
1754	600350	D1771329
1755	601128	D2310801
1756	601624	D1448677
1757	601629	D347518
1758	601684	D1780323
1759	602352	D2373015
1760	602652	D2406604
1761	602957	D1177380
1762	603031	D478542
1763	603773	D2234687
1764	604113	D2232609
1765	604153	D2047983
1766	604229	D1106428
1767	604628	D2102109
1768	604673	D1439925
1769	604954	D2509262
1770	605169	D1466703
1771	605363	D1812740
1772	605467	D2002837
1773	605648	D2516668
1774	605651	D2487491
1775	606117	D1420294
1776	606944	D1146038
1777	607292	D2264546
1778	607338	D1899708
1779	607374	D1655181
1780	607599	D2059156
1781	607855	D2129210
1782	608197	D1982966
1783	608323	D2256917
1784	608557	D1411580
1785	609104	D1857259
1786	609628	D750158
1787	609799	D2397329
1788	609956	D1462007
1789	610056	D1350333
1790	610190	D2513728
1791	610425	D2313964
1792	610716	D1750134
1793	610898	D563219
1794	610940	D1324985
1795	611152	D1412262
1796	611199	D2082148
1797	611271	D2298656
1798	612471	D2193155
1799	612670	D2291512
1800	612846	D2287549
1801	613233	D1639899
1802	613318	D1502312
1803	613694	D1710641
1804	613852	D1256743
1805	614047	D2210764
1806	614069	D1410964
1807	614186	D2447459
1808	614409	D1807898
1809	614598	D1796010
1810	615383	D1286566
1811	615457	D1640668
1812	616045	D1364562
1813	616447	D47314
1814	617611	D41976
1815	617795	D2187332
1816	617968	D2223960
1817	618408	D2356647
1818	619087	D920301
1819	619159	D1903148
1820	619675	D2101900
1821	620992	D1115390
1822	621419	D2411500
1823	622100	D1021268
1824	622658	D1944346
1825	622725	D2203298
1826	623281	D963099
1827	623857	D20145
1828	624143	D63904
1829	624176	D1959367
1830	624503	D2192299
1831	624644	D990658
1832	624876	D1865081
1833	625022	D1855870
1834	625205	D1965222
1835	625458	D920992
1836	626005	D2242704
1837	626232	D1593754
1838	626462	D1607814
1839	626701	D1719416
1840	627085	D1399849
1841	627323	D1714414
1842	627513	D630775
1843	628056	D2359952
1844	628085	D10952
1845	630318	D1970969
1846	630391	D2068963
1847	630905	D1810528
1848	631724	D2404562
1849	632055	D529965
1850	632106	D395756
1851	632394	D1276794
1852	632536	D1810411
1853	632625	D1739890
1854	632726	D2228726
1855	632825	D1383666
1856	632923	D2244974
1857	633153	D970365
1858	633350	D446513
1859	633399	D13154
1860	633635	D2257821
1861	633916	D1960917
1862	633986	D2176106
1863	634113	D2008443
1864	634126	D1546277
1865	634412	D2395541
1866	634583	D324917
1867	635044	D2081605
1868	635058	D1491898
1869	635079	D2047159
1870	635125	D1583568
1871	635150	D2394028
1872	635237	D1514392
1873	635497	D186643
1874	635626	D2060984
1875	635647	D130274
1876	636853	D1516669
1877	636949	D1967786
1878	637208	D1429486
1879	637234	D143933
1880	637459	D2058662
1881	638503	D1721000
1882	638849	D2368149
1883	638928	D653406
1884	639084	D2474012
1885	639163	D1015578
1886	639412	D1975786
1887	639545	D562441
1888	639560	D1864727
1889	640103	D161843
1890	640232	D1719589
1891	641156	D1606061
1892	641284	D1878260
1893	641293	D1989983
1894	641618	D62981
1895	642032	D2316438
1896	642352	D1625984
1897	643561	D855819
1898	643572	D1311962
1899	644023	D2066409
1900	644658	D2389612
1901	645024	D275781
1902	645252	D1956629
1903	645343	D2319939
1904	645604	D1598331
1905	645892	D2361348
1906	646179	D1846644
1907	646354	D1444990
1908	646623	D246857
1909	647260	D2362292
1910	647503	D251996
1911	647687	D2067991
1912	647872	D2260159
1913	647876	D1994889
1914	647949	D1636689
1915	648049	D1752460
1916	648119	D1432203
1917	648877	D1358391
1918	649110	D1629630
1919	649200	D634663
1920	649294	D2463339
1921	649451	D2431014
1922	649640	D1536144
1923	649763	D1651009
1924	649893	D1450708
1925	650076	D1833164
1926	651187	D1764835
1927	652556	D443139
1928	652912	D1857035
1929	652961	D2042053
1930	653041	D1354086
1931	653054	D2100236
1932	653092	D2526284
1933	653187	D1479809
1934	655057	D661107
1935	656250	D658117
1936	656371	D1535335
1937	656376	D1111679
1938	656859	D1849243
1939	657091	D215438
1940	657204	D261866
1941	657264	D1255734
1942	658372	D226136
1943	658498	D1838570
1944	659182	D823185
1945	659230	D1796653
1946	659247	D584013
1947	659929	D1550273
1948	660479	D512930
1949	660534	D179204
1950	660803	D205482
1951	660957	D2079304
1952	660999	D1710899
1953	661076	D2232410
1954	661398	D2107422
1955	662016	D1190573
1956	662282	D1794005
1957	662436	D1754355
1958	662524	D1941788
1959	663006	D1284220
1960	663131	D2017661
1961	663388	D2040040
1962	663679	D4667
1963	663820	D1462376
1964	663890	D2023852
1965	663950	D10505
1966	664138	D1832338
1967	665009	D1982547
1968	665972	D1615680
1969	666694	D1341501
1970	666792	D1615505
1971	667136	D2048409
1972	667373	D470104
1973	667535	D1786688
1974	667932	D2162752
1975	669046	D1597316
1976	669288	D1832278
1977	669427	D530060
1978	669444	D1559707
1979	669800	D1816473
1980	669979	D1352429
1981	670022	D1616420
1982	670142	D1614262
1983	670476	D2036954
1984	670600	D2424921
1985	670829	D2102040
1986	671219	D2305786
1987	671692	D187313
1988	672109	D2192229
1989	672429	D1540258
1990	672433	D128878
1991	673143	D2417191
1992	673984	D2072696
1993	674595	D2463130
1994	674702	D1384031
1995	674914	D1796544
1996	675320	D1311487
1997	676454	D443756
1998	677212	D2138304
1999	677460	D1788566
2000	677672	D1387400
2001	677936	D5080
2002	678176	D1419446
2003	679167	D667876
2004	679360	D1106473
2005	679390	D1375669
2006	679658	D1965151
2007	680250	D2475989
2008	680373	D2388169
2009	680490	D2110439
2010	680514	D1582118
2011	680951	D1826954
2012	681264	D1906939
2013	681514	D99181
2014	681791	D405625
2015	682025	D1713872
2016	682105	D668459
2017	682190	D771610
2018	682205	D2066331
2019	682365	D106550
2020	682626	D1974215
2021	683045	D1975585
2022	683193	D635702
2023	684459	D2242317
2024	684977	D1496556
2025	685091	D960762
2026	685177	D1052891
2027	685591	D1542174
2028	685717	D2064768
2029	686260	D185707
2030	686290	D1563840
2031	686469	D1700001
2032	686541	D1354722
2033	687245	D1924550
2034	687375	D59151
2035	687615	D1763118
2036	687632	D147531
2037	688218	D2250622
2038	688644	D1971053
2039	688739	D1464451
2040	689700	D937619
2041	689851	D164601
2042	689885	D2223354
2043	690010	D1485423
2044	690508	D122643
2045	690606	D1772426
2046	690705	D2508372
2047	690801	D2147051
2048	691004	D2218753
2049	691055	D2143545
2050	691141	D1445570
2051	691507	D1514607
2052	692955	D1862339
2053	693101	D1731248
2054	693152	D1645233
2055	693162	D2374514
2056	693469	D1793035
2057	693636	D696014
2058	693736	D1681899
2059	694063	D1105296
2060	694560	D1211384
2061	694561	D1031205
2062	694678	D2234028
2063	694845	D2441225
2064	695238	D1400828
2065	695993	D1818173
2066	696217	D1552291
2067	696404	D1317872
2068	696918	D1688224
2069	697780	D1774013
2070	697983	D1814070
2071	698445	D2303473
2072	698719	D408094
2073	699510	D1244078
2074	699872	D528663
2075	699873	D1342951
2076	700224	D2451987
2077	700618	D778904
2078	700641	D1388616
2079	700835	D1177910
2080	701335	D1264871
2081	701345	D2079427
2082	701390	D1342131
2083	701663	D612149
2084	702790	D164999
2085	702792	D2232736
2086	703211	D1456908
2087	703268	D1358809
2088	703270	D2113961
2089	703383	D181317
2090	703765	D566357
2091	704072	D26854
2092	704080	D1139026
2093	704223	D2063725
2094	704236	D1301949
2095	704398	D305667
2096	705279	D2439286
2097	705681	D2182902
2098	706342	D1283936
2099	706950	D1239095
2100	707513	D2191495
2101	707670	D421423
2102	707721	D2452533
2103	708517	D768323
2104	708739	D2176366
2105	708781	D1101421
2106	708904	D436009
2107	709342	D960661
2108	709559	D2339340
2109	709560	D170590
2110	709936	D1364402
2111	710297	D2767115
2112	710755	D1557776
2113	710914	D745617
2114	711682	D1148375
2115	711710	D549863
2116	711759	D2324626
2117	711803	D1568623
2118	711811	D2128461
2119	711840	D2240351
2120	712545	D2508996
2121	712832	D2263487
2122	713134	D2508590
2123	714636	D995477
2124	714672	D1580916
2125	714678	D1852871
2126	714709	D2251305
2127	715189	D1366963
2128	715508	D2420408
2129	715588	D2453671
2130	716641	D1470425
2131	717563	D1361344
2132	717751	D480965
2133	717845	D1345734
2134	718112	D549740
2135	718444	D273773
2136	718782	D1866985
2137	719411	D1288934
2138	719488	D1725715
2139	720013	D2488752
2140	721885	D2104022
2141	722352	D2233096
2142	722413	D1799664
2143	722515	D1848767
2144	722981	D1824936
2145	723144	D119003
2146	724121	D1850506
2147	724571	D2253920
2148	724579	D1721358
2149	724872	D1296755
2150	724947	D1591714
2151	725047	D2449776
2152	726076	D1271166
2153	726098	D2301335
2154	727224	D2188933
2155	727551	D1416598
2156	727707	D192257
2157	727837	D1475340
2158	728060	D2051333
2159	728110	D58906
2160	728150	D115856
2161	728460	D672388
2162	728823	D574896
2163	729672	D433328
2164	729697	D2138962
2165	730229	D2121131
2166	730278	D638436
2167	730626	D2375908
2168	731723	D2159190
2169	731736	D1736565
2170	731759	D3533133
2171	731886	D1700532
2172	731902	D1729426
2173	732448	D1911707
2174	732618	D128125
2175	732631	D1328383
2176	733186	D1495369
2177	733422	D1460855
2178	733510	D983869
2179	733591	D2129429
2180	733692	D498795
2181	733892	D449089
2182	734198	D2046111
2183	734426	D827883
2184	734979	D1786258
2185	735343	D1546741
2186	735384	D1715947
2187	735387	D837406
2188	735895	D1394372
2189	736347	D1353821
2190	736713	D1143023
2191	737512	D158020
2192	737940	D2090049
2193	738162	D1876327
2194	738165	D1357932
2195	738484	D2214138
2196	738525	D1801317
2197	739599	D1554991
2198	739671	D1816790
2199	739743	D1899989
2200	739913	D328585
2201	740416	D2306824
2202	740624	D1934055
2203	740762	D1357893
2204	740876	D1705734
2205	741274	D2089163
2206	741392	D388117
2207	741970	D2114512
2208	741977	D1339732
2209	742022	D5552
2210	742667	D1412941
2211	742822	D1257667
2212	742988	D1783878
2213	743046	D1344315
2214	743675	D2203964
2215	743693	D2411187
2216	743696	D782392
2217	743708	D2280855
2218	743868	D2049037
2219	744092	D309718
2220	744109	D1979307
2221	744261	D2524181
2222	744764	D1826271
2223	744891	D782950
2224	745402	D1843963
2225	745469	D2205395
2226	745559	D1186211
2227	745746	D1635216
2228	745944	D1622542
2229	746055	D1813248
2230	746065	D1376324
2231	747345	D1495732
2232	747720	D893744
2233	747937	D1683736
2234	748054	D1695570
2235	748321	D43656
2236	748672	D2190951
2237	748771	D1986715
2238	748997	D240800
2239	749267	D133243
2240	749752	D2118802
2241	749955	D93100
2242	750421	D391271
2243	750487	D308148
2244	750821	D2263649
2245	750946	D1175721
2246	751778	D1522278
2247	752473	D2121798
2248	752700	D2191030
2249	753168	D1617793
2250	753214	D2342604
2251	753299	D2200467
2252	753479	D1381108
2253	753480	D2443064
2254	753517	D1657280
2255	754113	D1176028
2256	754166	D1980229
2257	754191	D1388779
2258	754509	D1965013
2259	754786	D1765792
2260	755040	D1329071
2261	755459	D1815824
2262	755465	D1460401
2263	755907	D2037526
2264	756949	D1288238
2265	757275	D1237155
2266	757644	D1490247
2267	758074	D1145076
2268	758519	D2060569
2269	758720	D318014
2270	758901	D1832196
2271	758909	D384609
2272	759038	D2180644
2273	759062	D1765046
2274	759503	D1570530
2275	760070	D2457706
2276	760367	D750022
2277	760512	D88355
2278	760817	D2998978
2279	760908	D3052014
2280	760930	D2027533
2281	761032	D3163749
2282	761096	D1191334
2283	761388	D3022104
2284	761963	D3210208
2285	762111	D2641887
2286	762558	D2504750
2287	762652	D428645
2288	762761	D2971138
2289	763084	D3399693
2290	763878	D5689
2291	764139	D3220966
2292	764691	D3391363
2293	765147	D3148099
2294	765583	D3253151
2295	766238	D2932636
2296	766272	D141634
2297	766301	D3135444
2298	766769	D2730696
2299	766804	D1616948
2300	767248	D2953971
2301	767745	D2681369
2302	768133	D3383799
2303	769085	D3320531
2304	769630	D226393
2305	770167	D3003606
2306	770233	D3222097
2307	770604	D3184830
2308	771170	D1566435
2309	771314	D3136411
2310	771694	D2545376
2311	772055	D2548699
2312	772129	D3237913
2313	772864	D3413728
2314	772928	D2547399
2315	773155	D2613804
2316	773858	D2196176
2317	773924	D23404
2318	773998	D2664613
2319	775297	D3466945
2320	775343	D2532401
2321	775355	D3084454
2322	775457	D3130240
2323	776080	D2835775
2324	776122	D263427
2325	776465	D2548517
2326	776517	D3065789
2327	776609	D3013761
2328	776700	D33606
2329	777297	D2746716
2330	777519	D1249617
2331	778095	D374110
2332	778139	D2635046
2333	778857	D2784645
2334	778890	D2581732
2335	778948	D2672092
2336	779475	D307020
2337	779553	D638746
2338	779674	D2814772
2339	780297	D1090706
2340	780336	D2509064
2341	780613	D2889796
2342	780850	D2344290
2343	780993	D3106236
2344	781877	D3371241
2345	782079	D2951355
2346	782381	D3096208
2347	782426	D2950388
2348	782549	D2460318
2349	782696	D2847191
2350	783098	D95211
2351	783277	D1906120
2352	783433	D2564926
2353	783602	D2607396
2354	783687	D2847145
2355	783781	D3048194
2356	783822	D3232503
2357	783843	D3347477
2358	783963	D706965
2359	784549	D3226670
2360	784961	D959399
2361	785176	D2113908
2362	785721	D1719825
2363	786009	D850245
2364	786021	D1503376
2365	786375	D3070194
2366	786477	D1832413
2367	786674	D3334212
2368	786857	D2746651
2369	786937	D3064458
2370	787255	D849874
2371	787784	D2552226
2372	788035	D3273064
2373	788431	D884116
2374	788484	D1155341
2375	788702	D2743123
2376	788851	D2738695
2377	789037	D2862764
2378	789292	D2976981
2379	789332	D971577
2380	789439	D2433984
2381	789997	D3457954
2382	790059	D1766493
2383	790178	D3371146
2384	790536	D2648178
2385	791140	D3450173
2386	791223	D1581390
2387	791629	D1014979
2388	792187	D2012721
2389	792463	D2686927
2390	792688	D2920976
2391	792742	D2558805
2392	792789	D3421009
2393	792847	D3067516
2394	792900	D2555068
2395	792977	D598351
2396	793475	D2720746
2397	794319	D3345756
2398	794469	D352128
2399	794625	D641618
2400	795540	D3346409
2401	795951	D3298957
2402	795991	D2544979
2403	796056	D2740904
2404	796383	D2980191
2405	796812	D2918758
2406	798253	D3385718
2407	798284	D2653790
2408	798469	D629625
2409	798883	D3070081
2410	798945	D246130
2411	798967	D3489604
2412	800243	D3182653
2413	800318	D2649720
2414	800652	D302602
2415	800792	D443926
2416	800987	D2779818
2417	801059	D335921
2418	801478	D3046208
2419	801907	D2834985
2420	802634	D3149249
2421	802794	D1145708
2422	803237	D3118570
2423	803306	D685194
2424	803599	D2744095
2425	803861	D3158718
2426	804103	D2005111
2427	804197	D2597981
2428	804523	D442221
2429	804687	D2586411
2430	804905	D2600685
2431	804996	D3415979
2432	805900	D3030548
2433	806574	D1410231
2434	806688	D300013
2435	807880	D2902257
2436	808200	D3408375
2437	808235	D192873
2438	808362	D2574955
2439	808528	D155328
2440	808716	D2438231
2441	809556	D2478002
2442	809798	D2840321
2443	809909	D2847323
2444	809933	D2726880
2445	810210	D161886
2446	810242	D2573146
2447	810270	D3211302
2448	810324	D2810629
2449	810394	D3444025
2450	810660	D3103820
2451	810680	D2765446
2452	811852	D2531000
2453	812190	D707401
2454	812734	D2610630
2455	813605	D673135
2456	813675	D1209256
2457	813899	D3076353
2458	813953	D472770
2459	814282	D674532
2460	814699	D2997911
2461	815015	D114294
2462	815243	D1521261
2463	815320	D1869802
2464	815891	D3469655
2465	816483	D3485291
2466	817349	D2844483
2467	818421	D3463790
2468	818612	D3409827
2469	818798	D211469
2470	818819	D70683
2471	818842	D1490255
2472	819618	D2825580
2473	820027	D3452316
2474	820161	D2929854
2475	820267	D2752411
2476	820899	D3054303
2477	820973	D2126989
2478	821372	D2539003
2479	822218	D3451977
2480	822585	D23890
2481	822642	D231411
2482	822649	D3030739
2483	822859	D1030679
2484	822937	D2807391
2485	823203	D174155
2486	823421	D1400499
2487	823549	D2558146
2488	823596	D2970002
2489	824000	D2786834
2490	824542	D825006
2491	824920	D1849978
2492	824938	D3174839
2493	825147	D3090182
2494	825583	D3114487
2495	825954	D187243
2496	826518	D3427285
2497	827791	D427788
2498	827801	D648779
2499	828093	D684533
2500	828596	D866141
2501	828779	D211268
2502	829025	D3346432
2503	829050	D2562508
2504	829087	D3433974
2505	829425	D33238
2506	830040	D1515380
2507	830531	D1388108
2508	830551	D221168
2509	830649	D3292116
2510	831030	D1344242
2511	831302	D3205288
2512	831315	D2603636
2513	831380	D3359458
2514	831474	D1589738
2515	831560	D1919311
2516	831601	D227650
2517	831784	D3044084
2518	831871	D3221851
2519	831962	D2504783
2520	832188	D780
2521	832508	D317481
2522	833268	D623409
2523	833507	D110511
2524	834848	D2931183
2525	835478	D2607945
2526	836832	D3256273
2527	837181	D2603784
2528	837202	D1877052
2529	837372	D70276
2530	837375	D2655591
2531	837467	D2879609
2532	837681	D2808014
2533	837740	D1307320
2534	838453	D3052405
2535	839128	D1523829
2536	839137	D2840277
2537	839488	D3057894
2538	839528	D2768370
2539	839878	D2730263
2540	840061	D2759803
2541	840445	D3031467
2542	840532	D1713620
2543	841020	D587637
2544	841165	D208006
2545	841521	D2757320
2546	841919	D462097
2547	841961	D2106548
2548	842070	D972614
2549	842108	D3311252
2550	842221	D200601
2551	842223	D60434
2552	842272	D3074862
2553	842333	D3199088
2554	842596	D3138940
2555	843140	D3383671
2556	843409	D1645984
2557	844128	D3321847
2558	844211	D37793
2559	844390	D188259
2560	845719	D3391229
2561	845790	D3060151
2562	845888	D2681501
2563	846082	D2865907
2564	846291	D2819936
2565	846438	D1436991
2566	846513	D1243953
2567	846806	D3022181
2568	847415	D3427340
2569	847726	D36596
2570	848432	D1539335
2571	848478	D2463463
2572	849142	D3156489
2573	849245	D3054148
2574	849337	D2607457
2575	849561	D618381
2576	849596	D878328
2577	850450	D1206538
2578	850555	D1945426
2579	850820	D2966416
2580	850919	D34015
2581	850957	D2880371
2582	851490	D3301592
2583	851813	D1732615
2584	852037	D2590776
2585	852179	D3198057
2586	853057	D2551031
2587	853344	D1360544
2588	853471	D444562
2589	853646	D988414
2590	853882	D2803937
2591	854085	D2988488
2592	854785	D2815987
2593	854862	D3109803
2594	855029	D3373699
2595	855031	D1783483
2596	855050	D2851565
2597	855546	D2781834
2598	855725	D705771
2599	855968	D511673
2600	856171	D2662922
2601	856568	D877957
2602	857943	D2688303
2603	858391	D3447833
2604	858421	D822327
2605	859229	D3183520
2606	859274	D2713879
2607	859376	D3242492
2608	859669	D2934691
2609	860071	D1074097
2610	860078	D2160105
2611	860266	D2632789
2612	860462	D211098
2613	860542	D1880233
2614	860573	D3087917
2615	860655	D619606
2616	860942	D2980462
2617	861169	D2768800
2618	862345	D1409596
2619	862640	D2936177
2620	862742	D2588250
2621	862856	D2798200
2622	863187	D3001444
2623	863623	D115047
2624	863738	D3407973
2625	863817	D1839169
2626	864507	D14642
2627	864905	D3326490
2628	865384	D362792
2629	865426	D2662266
2630	865476	D169686
2631	865518	D2861556
2632	865616	D2570989
2633	865660	D3377034
2634	865971	D2271966
2635	866101	D1060361
2636	866251	D2864108
2637	866428	D153167
2638	867490	D3292644
2639	867947	D21427
2640	868184	D3213241
2641	868410	D604757
2642	868487	D1474173
2643	868598	D2623081
2644	868919	D2074487
2645	869035	D436041
2646	869348	D2866845
2647	869759	D2903429
2648	869827	D40613
2649	869891	D3368203
2650	870348	D2350212
2651	870544	D3116101
2652	870875	D628354
2653	872081	D2404109
2654	872347	D2739350
2655	872632	D393384
2656	872655	D1218857
2657	872869	D3246147
2658	873250	D2707236
2659	873886	D3225099
2660	873914	D543033
2661	874299	D3103760
2662	874455	D654011
2663	874691	D487839
2664	874876	D3077504
2665	874914	D587747
2666	875417	D3483296
2667	875787	D31217
2668	875796	D160328
2669	875986	D2956786
2670	877453	D2973413
2671	877810	D2653728
2672	877845	D3002729
2673	878367	D414120
2674	878817	D2171065
2675	878840	D3013168
2676	878959	D1255755
2677	879150	D3368537
2678	879155	D1608833
2679	879747	D3005765
2680	879869	D2766468
2681	880527	D1292211
2682	880766	D3085607
2683	881582	D1128461
2684	881695	D2669452
2685	881723	D1899795
2686	882002	D11265
2687	882141	D116852
2688	882982	D3258710
2689	883861	D3369149
2690	884533	D59691
2691	884722	D2639869
2692	884870	D134538
2693	884878	D2153476
2694	885081	D566840
2695	885153	D24337
2696	885184	D2881062
2697	885301	D310803
2698	885308	D2923087
2699	885433	D2241647
2700	885505	D1266260
2701	885986	D2933456
2702	886332	D144713
2703	886382	D3255076
2704	887392	D962853
2705	887395	D2897017
2706	887398	D3056218
2707	888100	D2570848
2708	888559	D3415840
2709	888777	D3160823
2710	888796	D107073
2711	888911	D3283682
